tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,averageRating,numVotes,titleType,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes
tt0000442,2,nm1854449,actor,,,Victor Betzonich,1864,1901,4.7,103,short,Capital Execution,Henrettelsen,1903,,1
tt0000444,1,nm0954087,actor,,"[""Magician""]",Ferdinand Zecca,1864,1947,,,short,Illusionniste renversant,Illusionniste renversant,1903,,
tt0000447,1,nm0692105,actor,,"[""Policeman""]",Edwin S. Porter,1870,1941,6.4,2667,short,Life of an American Fireman,Life of an American Fireman,1903,,6
tt0000447,2,nm0891119,actress,,"[""The Girl""]",Vivian Vaughan,1902,1966,6.4,2667,short,Life of an American Fireman,Life of an American Fireman,1903,,6
tt0000447,3,nm0924475,actor,,"[""The Fireman""]",Arthur White,1881,1924,6.4,2667,short,Life of an American Fireman,Life of an American Fireman,1903,,6
tt0000447,4,nm0924920,actor,,"[""Fire Chief""]",James H. White,1872,1944,6.4,2667,short,Life of an American Fireman,Life of an American Fireman,1903,,6
tt0000451,1,nm0809419,actress,,"[""Mary Jane""]",Laura Bayley,1862,1938,6.5,1018,short,Mary Jane's Mishap,Mary Jane's Mishap,1903,,4
tt0000452,1,nm0001908,actor,,"[""Messenger Boy""]",Gilbert M. 'Broncho Billy' Anderson,1880,1971,4.6,118,short,The Messenger Boy's Mistake,The Messenger Boy's Mistake,1903,,2
tt0000455,1,nm0617588,actor,,"[""The Melomaniac""]",Georges Méliès,1861,1938,6.8,1923,short,The Music Lover,Le mélomane,1903,,3
tt0000464,1,nm0420198,actor,,"[""Rip Van Winkle""]",Joseph Jefferson,1829,1905,4.8,481,short,Rip Van Winkle,Rip Van Winkle,1896,,4
tt0000465,1,nm0617588,actor,,"[""Prince Bel-Azor""]",Georges Méliès,1861,1938,7.3,1780,short,The Kingdom of the Fairies,Le royaume des fées,1903,,16
tt0000465,2,nm9473330,actress,,"[""Princess Azurine""]",Marguerite Thévenard,,,7.3,1780,short,The Kingdom of the Fairies,Le royaume des fées,1903,,16
tt0000465,3,nm0076933,actress,,"[""Aurora""]",Bleuette Bernon,1878,1937,7.3,1780,short,The Kingdom of the Fairies,Le royaume des fées,1903,,16
tt0000465,4,nm0214243,actor,,"[""Role""]",André Deed,1879,1940,7.3,1780,short,The Kingdom of the Fairies,Le royaume des fées,1903,,16
tt0000465,6,nm0243651,actor,,"[""Extra""]",Durafour,,,7.3,1780,short,The Kingdom of the Fairies,Le royaume des fées,1903,,16
tt0000472,1,nm10342565,actor,,"[""Arthur Shelby""]",Randolph Feelgood,,,6.2,24,short,Uncle Tom's Cabin,Uncle Tom's Cabin,1903,,
tt0000472,2,nm0002615,actor,,"[""Simon Legree""]",Siegmund Lubin,1851,1923,6.2,24,short,Uncle Tom's Cabin,Uncle Tom's Cabin,1903,,
tt0000475,1,nm3345408,actor,,,Fred Farren,1874,1956,,,short,Voyage of the 'Arctic',The Adventurous Voyage of 'The Arctic',1903,,10
tt0000477,1,nm5121267,actor,,,Emile Houtman,,,,,short,L'assassinat du courrier de Lyon,L'assassinat du courrier de Lyon,1904,,
tt0000477,2,nm5121475,actor,,,René Serand,,,,,short,L'assassinat du courrier de Lyon,L'assassinat du courrier de Lyon,1904,,
tt0000477,3,nm1597962,actor,,,Anatole Thiberville,,,,,short,L'assassinat du courrier de Lyon,L'assassinat du courrier de Lyon,1904,,
tt0000480,1,nm0617588,actor,,,Georges Méliès,1861,1938,5.1,215,short,Le coffre enchanté,Le coffre enchanté,1904,,3
tt0000486,1,nm0659947,actor,,"[""Monsieur Beaucaire""]",Paul Panzer,1872,1958,,,short,A Gentleman of France,A Gentleman of France,1905,,5
tt0000486,2,nm1173635,actor,,,H. Kyrle Bellew,1850,1911,,,short,A Gentleman of France,A Gentleman of France,1905,,5
tt0000486,3,nm0069325,actress,,,Eleanor Robson Belmont,1879,1979,,,short,A Gentleman of France,A Gentleman of France,1905,,5
tt0000486,4,nm0085865,actor,,,J. Stuart Blackton,1875,1941,,,short,A Gentleman of France,A Gentleman of France,1905,,5
tt0000486,6,nm0085870,actress,,,Paula Blackton,1881,1930,,,short,A Gentleman of France,A Gentleman of France,1905,,5
tt0000487,1,nm0523316,actress,,"[""Little Girl (Telegrapher's daughter)""]",Emily Lowry,1909,1959,6.8,549,short,The Great Train Robbery,The Great Train Robbery,1904,,8
tt0000488,10,nm0177886,actor,,"[""The Minister""]",Bigelow Cooper,1878,1953,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000488,1,nm0298300,actor,,"[""Joe, the Newsboy""]",Martin Fuller,,,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000488,2,nm0065035,actress,,"[""Joe's Grandmother""]",Mrs. William Bechtel,1861,1938,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000488,3,nm0250480,actor,,"[""Manager of the Fresh Air Fund""]",Walter Edwin,1868,,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000488,4,nm0422465,actress,,"[""Committee Woman""]",Ethel Jewett,1877,1944,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000488,7,nm0588295,actress,,"[""Committee Woman""]",Elizabeth Miller,,,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000488,8,nm1096358,actress,,"[""Committee Woman""]",Gladys Du Pell,1893,,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000488,9,nm0259860,actress,,"[""Committee Woman""]",Margery Bonney Erskine,1864,1949,6.9,857,short,The Land Beyond the Sunset,The Land Beyond the Sunset,1912,,14
tt0000498,1,nm1012587,actor,,"[""Rover the dog""]",Blair,,,6.6,1299,short,Rescued by Rover,Rescued by Rover,1905,,7
tt0000498,2,nm0164281,actress,,"[""Nursemaid""]",May Clark,1885,1971,6.6,1299,short,Rescued by Rover,Rescued by Rover,1905,,7
tt0000498,3,nm0378407,actress,,"[""The baby""]",Barbara Hepworth,1904,1997,6.6,1299,short,Rescued by Rover,Rescued by Rover,1905,,7
tt0000498,4,nm0378408,actor,,"[""Harassed father""]",Cecil M. Hepworth,1873,1953,6.6,1299,short,Rescued by Rover,Rescued by Rover,1905,,7
tt0000498,7,nm1428608,actress,,"[""Gypsy woman""]",Lindsay Gray,1868,,6.6,1299,short,Rescued by Rover,Rescued by Rover,1905,,7
tt0000498,8,nm0809910,actor,,"[""Soldier""]",Sebastian Smith,1869,1948,6.6,1299,short,Rescued by Rover,Rescued by Rover,1905,,7
tt0000499,1,nm0617588,actor,,"[""Mabouloff""]",Georges Méliès,1861,1938,7.5,3934,short,An Impossible Voyage,Le voyage à travers l'impossible,1904,,24
tt0000499,2,nm0016317,actress,,"[""Madame Latrouille""]",Fernande Albany,1889,1966,7.5,3934,short,An Impossible Voyage,Le voyage à travers l'impossible,1904,,24
tt0000499,3,nm0194945,actress,,"[""Villager at seaport""]",Jehanne d'Alcy,1865,1956,7.5,3934,short,An Impossible Voyage,Le voyage à travers l'impossible,1904,,24
tt0000499,4,nm8706003,actress,,"[""Nurse in Swiss hospital""]",May de Lavergne,,,7.5,3934,short,An Impossible Voyage,Le voyage à travers l'impossible,1904,,24
tt0000501,1,nm0001908,actor,,"[""Sherlock Holmes""]",Gilbert M. 'Broncho Billy' Anderson,1880,1971,4.6,52,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,1905,,
tt0000501,2,nm1173635,actor,,"[""John H. Watson, M.D.""]",H. Kyrle Bellew,1850,1911,4.6,52,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,1905,,
tt0000501,3,nm0659947,actor,,"[""Bandit""]",Paul Panzer,1872,1958,4.6,52,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,1905,,
tt0000501,4,nm0792727,actor,,"[""Bandit""]",J. Barney Sherry,1874,1944,4.6,52,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,1905,,
tt0000502,1,nm0215752,actor,,,Antonio del Pozo,,,4.0,16,movie,Bohemios,Bohemios,1905,,100
tt0000502,2,nm0252720,actor,,,El Mochuelo,,,4.0,16,movie,Bohemios,Bohemios,1905,,100
tt0000505,1,nm0214243,actor,,,André Deed,1879,1940,6.3,30,short,The Wig Chase,La course à la perruque,1906,,6
tt0000505,2,nm0340020,actor,,,René Gréhan,,,6.3,30,short,The Wig Chase,La course à la perruque,1906,,6
tt0000505,3,nm0537222,actor,,,Léon Mathot,1886,1968,6.3,30,short,The Wig Chase,La course à la perruque,1906,,6
tt0000505,4,nm0097918,actor,,,Romeo Bosetti,1879,1948,6.3,30,short,The Wig Chase,La course à la perruque,1906,,6
tt0000509,1,nm0214243,actor,,,André Deed,1879,1940,5.6,51,short,The Inexperienced Chauffeur,Les débuts d'un chauffeur,1906,,3
tt0000511,1,nm0065393,actress,,"[""Esmeralda""]",Denise Becker,,,6.4,46,short,Esmeralda,Esmeralda,1905,,10
tt0000511,2,nm0903455,actor,,"[""Quasimodo""]",Henry Vorins,,,6.4,46,short,Esmeralda,Esmeralda,1905,,10
tt0000514,1,nm0016071,actor,,,Juan Alarma,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000514,2,nm0602663,actor,,,Juan Morales,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000514,3,nm0661362,actor,,,José Parera,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000514,4,nm0684029,actor,,,José Pineda,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000514,6,nm0722712,actor,,,Antonio Riba,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000514,7,nm0813578,actor,,,Juan Solsona,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000514,8,nm0896066,actor,,,José Vico,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000514,9,nm0899837,actress,,,Carmen Vital,,,,,short,Los guapos de la Vaquería del Parque,Los guapos de la Vaquería del Parque,1905,,
tt0000516,1,nm0159015,actor,,"[""Bertrand""]",Segundo de Chomón,1871,1929,6.6,1109,short,The Electric Hotel,El hotel eléctrico,1908,,8
tt0000516,2,nm0558863,actress,,"[""Laure""]",Julienne Mathieu,,,6.6,1109,short,The Electric Hotel,El hotel eléctrico,1908,,8
tt0000518,1,nm0140054,actor,,,Joaquín Carrasco,,1968,,,short,Juanito el forzudo,Juanito el forzudo,1905,,
tt0000519,1,nm1671089,actress,,"[""The Kleptomaniac, Mrs. Banker""]",Aline Boyd,,,5.7,410,short,The Kleptomaniac,The Kleptomaniac,1905,,8
tt0000519,2,nm1670497,actor,,"[""Store Detective""]",Phineas Nairs,,,5.7,410,short,The Kleptomaniac,The Kleptomaniac,1905,,8
tt0000519,3,nm1215402,actress,,"[""Female Detective""]",Jane Stewart,,,5.7,410,short,The Kleptomaniac,The Kleptomaniac,1905,,8
tt0000519,4,nm1670913,actor,,"[""Superintendant, Department Store""]",George Voijere,,,5.7,410,short,The Kleptomaniac,The Kleptomaniac,1905,,8
tt0000519,6,nm0250983,actress,,"[""The Thief""]",Ann Eggleston,1866,1934,5.7,410,short,The Kleptomaniac,The Kleptomaniac,1905,,8
tt0000519,7,nm0728289,actor,,"[""Police Court Judge""]",William S. Rising,1852,1930,5.7,410,short,The Kleptomaniac,The Kleptomaniac,1905,,8
tt0000519,8,nm0183817,actress,,"[""Justice""]",Helen Courtenay,,,5.7,410,short,The Kleptomaniac,The Kleptomaniac,1905,,8
tt0000520,1,nm0353575,actor,,"[""Charles Peace""]",Walter Haggar,1880,1953,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000520,2,nm2329855,actress,,"[""Mrs. Dyson""]",Violet Haggar,1887,1979,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000520,3,nm2326707,actress,,"[""Peace's Accomplice""]",Lily Haggar,1891,1973,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000520,4,nm2331275,actor,,"[""Dyson""]",James Haggar,1879,1925,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000520,6,nm2329944,actor,,"[""First Policeman""]",Henry Haggar,1889,1945,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000520,7,nm2485827,actor,,"[""Second Policeman""]",Fred Haggar,1873,1913,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000520,8,nm4749111,actor,,"[""Third Policeman""]",Joe Giddings,,,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000520,9,nm2332493,actress,,"[""Peace's Mother""]",Sarah Haggar,1851,1909,6.3,64,short,The Life of Charles Peace,The Life of Charles Peace,1905,,14
tt0000525,1,nm0358349,actor,,"[""Joe - le cow-boy""]",Joë Hamman,1883,1974,5.4,54,short,Hanging at Jefferson City,Pendaison à Jefferson City,1910,,7
tt0000525,2,nm0595321,actor,,,Gaston Modot,1887,1970,5.4,54,short,Hanging at Jefferson City,Pendaison à Jefferson City,1910,,7
tt0000525,3,nm0196787,actress,,,Berthe Dagmar,1881,1934,5.4,54,short,Hanging at Jefferson City,Pendaison à Jefferson City,1910,,7
tt0000525,4,nm0719480,actor,,,Joaquim Renez,,,5.4,54,short,Hanging at Jefferson City,Pendaison à Jefferson City,1910,,7
tt0000525,6,nm0357890,actor,,,Gustave Hamilton,1871,1951,5.4,54,short,Hanging at Jefferson City,Pendaison à Jefferson City,1910,,7
tt0000525,7,nm0014656,actor,,,Raymond Aimos,1889,1944,5.4,54,short,Hanging at Jefferson City,Pendaison à Jefferson City,1910,,7
tt0000528,1,nm0792727,actor,,"[""Raffles""]",J. Barney Sherry,1874,1944,6.2,17,short,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",1905,,15
tt0000528,2,nm0085870,actress,,,Paula Blackton,1881,1930,6.2,17,short,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",1905,,15
tt0000531,1,nm0140054,actor,,,Joaquín Carrasco,,1968,,,short,Los sitios de Chile,Los sitios de Chile,1905,,
tt0000535,1,nm0422149,actress,,"[""Anarkistens kone""]",Margrete Jespersen,1881,1947,4.9,66,short,The Anarchist's Mother-in-Law,Anarkistens svigermor,1906,,4
tt0000535,2,nm0488932,actor,,"[""Anarkisten""]",Viggo Larsen,1880,1957,4.9,66,short,The Anarchist's Mother-in-Law,Anarkistens svigermor,1906,,4
tt0000536,1,nm0691995,actress,,,Henny Porten,1890,1960,,,short,Apachentanz,Apachentanz,1906,,6
tt0000536,2,nm0691996,actress,,,Rosa Porten,1884,1972,,,short,Apachentanz,Apachentanz,1906,,6
tt0000541,1,nm0422149,actress,,,Margrete Jespersen,1881,1947,,,short,Caros død,Caros død,1906,,6
tt0000541,2,nm0023121,actor,,,Hjalmar Alvar,1877,1940,,,short,Caros død,Caros død,1906,,6
tt0000541,3,nm0676941,actor,,,Robert Storm Petersen,1882,1949,,,short,Caros død,Caros død,1906,,6
tt0000541,4,nm0488932,actor,,,Viggo Larsen,1880,1957,,,short,Caros død,Caros død,1906,,6
tt0000542,1,nm0261789,actress,,,Antonia Estrada,,,,,short,Cerveza gratis,Cerveza gratis,1906,,7
tt0000542,2,nm0602663,actor,,,Juan Morales,,,,,short,Cerveza gratis,Cerveza gratis,1906,,7
tt0000542,3,nm0896066,actor,,,José Vico,,,,,short,Cerveza gratis,Cerveza gratis,1906,,7
tt0000542,4,nm1050849,actor,,,José Yepes,,,,,short,Cerveza gratis,Cerveza gratis,1906,,7
tt0000546,1,nm0106151,actor,,"[""The Rarebit Fiend""]",Jack Brawn,1869,1943,6.7,1967,short,Dream of a Rarebit Fiend,Dream of a Rarebit Fiend,1906,,7
tt0000548,1,nm0488932,actor,,"[""Fisker""]",Viggo Larsen,1880,1957,,,short,Fiskerliv i Norden,Fiskerliv i Norden,1906,,
tt0000548,2,nm0422149,actress,,"[""hans Kone""]",Margrete Jespersen,1881,1947,,,short,Fiskerliv i Norden,Fiskerliv i Norden,1906,,
tt0000548,3,nm0526168,actor,,,Gustav Lund,,,,,short,Fiskerliv i Norden,Fiskerliv i Norden,1906,,
tt0000549,1,nm0676941,actor,,"[""Petersen""]",Robert Storm Petersen,1882,1949,,,short,En foræring til min Kone,En foræring til min Kone,1906,,
tt0000553,1,nm0659947,actor,,,Paul Panzer,1872,1958,6.5,512,short,The Haunted Hotel,The Haunted Hotel,1907,,5
tt0000553,2,nm0710362,actor,,,William V. Ranous,1857,1915,6.5,512,short,The Haunted Hotel,The Haunted Hotel,1907,,5
tt0000554,1,nm0085865,actor,,"[""Cartoonist""]",J. Stuart Blackton,1875,1941,6.3,1431,short,Humorous Phases of Funny Faces,Humorous Phases of Funny Faces,1906,,3
tt0000555,1,nm0421454,actress,,"[""Pigen""]",Gerda Jensen,,,5.1,19,short,Den hvide slavinde,Den hvide slavinde,1907,,7
tt0000555,2,nm0488932,actor,,"[""Den unge mand""]",Viggo Larsen,1880,1957,5.1,19,short,Den hvide slavinde,Den hvide slavinde,1907,,7
tt0000555,3,nm0526168,actor,,"[""Pigens far""]",Gustav Lund,,,5.1,19,short,Den hvide slavinde,Den hvide slavinde,1907,,7
tt0000556,1,nm0422149,actress,,"[""Young Lady""]",Margrete Jespersen,1881,1947,,,short,Hævnet,Hævnet,1907,,
tt0000556,2,nm0488932,actor,,"[""Boyfriend""]",Viggo Larsen,1880,1957,,,short,Hævnet,Hævnet,1907,,
tt0000556,3,nm0676941,actor,,"[""Seducer""]",Robert Storm Petersen,1882,1949,,,short,Hævnet,Hævnet,1907,,
tt0000557,10,nm0166633,actor,,,Jack Clifford,1880,1956,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000557,1,nm2004235,actress,,"[""Kathleen""]",Kitty O'Neil,,,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000557,2,nm2014119,actor,,"[""Terence O'Moore""]",Walter Griswoll,,,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000557,3,nm1669708,actor,,"[""Captain Clearfield""]",H.L. Bascomb,,,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000557,4,nm1670010,actor,,"[""Dugan""]",W.R. Floyd,,,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000557,7,nm1675211,actor,,"[""David O'Connor""]",E.M. Leslie,,,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000557,8,nm1669846,actor,,"[""Father O'Cassidy""]",N.B. Clarke,,,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000557,9,nm1670421,actor,,"[""Danny O'Lavey""]",J. McDovall,,,4.6,140,short,Kathleen Mavourneen,Kathleen Mavourneen,1906,,15
tt0000559,1,nm0380965,actor,,,Jean Hersholt,1886,1956,,,short,Konfirmanden,Konfirmanden,1906,,3
tt0000559,2,nm4824625,actor,,,Idon Hartvig,1888,1974,,,short,Konfirmanden,Konfirmanden,1906,,3
tt0000566,1,nm4824599,actor,,"[""Professor""]",Max Freitag,,,,,short,Professorens Morgenavis,Professorens Morgenavis,1906,,5
tt0000566,2,nm0380965,actor,,,Jean Hersholt,1886,1956,,,short,Professorens Morgenavis,Professorens Morgenavis,1906,,5
tt0000566,3,nm4824625,actor,,,Idon Hartvig,1888,1974,,,short,Professorens Morgenavis,Professorens Morgenavis,1906,,5
tt0000566,4,nm1845806,actor,,,Parly Petersen,1889,1965,,,short,Professorens Morgenavis,Professorens Morgenavis,1906,,5
tt0000567,1,nm0617588,actor,,"[""Satan""]",Georges Méliès,1861,1938,6.8,1338,short,The 400 Tricks of the Devil,Les quatre cents farces du diable,1906,,17
tt0000573,1,nm0526168,actor,,,Gustav Lund,,,,,short,Den sorte maske,Den sorte maske,1906,,
tt0000573,2,nm0676941,actor,,,Robert Storm Petersen,1882,1949,,,short,Den sorte maske,Den sorte maske,1906,,
tt0000574,1,nm0846887,actress,,"[""Kate Kelly""]",Elizabeth Tait,1879,,6.0,867,movie,The Story of the Kelly Gang,The Story of the Kelly Gang,1906,,70
tt0000574,2,nm0846894,actor,,"[""School Master""]",John Tait,1871,1955,6.0,867,movie,The Story of the Kelly Gang,The Story of the Kelly Gang,1906,,70
tt0000574,3,nm1431224,actor,,"[""Joe Byrne""]",Nicholas Brierley,1880,1935,6.0,867,movie,The Story of the Kelly Gang,The Story of the Kelly Gang,1906,,70
tt0000574,4,nm3002376,actor,,"[""Steve Hart""]",Norman Campbell,,,6.0,867,movie,The Story of the Kelly Gang,The Story of the Kelly Gang,1906,,70
tt0000575,1,nm9335353,actor,,"[""Ives, the Fisherman""]",Manuel,,,5.7,547,short,"20,000 Leagues Under the Sea",20000 lieues sous les mers,1907,,10
tt0000575,2,nm0617588,actor,,,Georges Méliès,1861,1938,5.7,547,short,"20,000 Leagues Under the Sea",20000 lieues sous les mers,1907,,10
tt0000577,1,nm0488932,actor,,,Viggo Larsen,1880,1957,,,short,"Angelo, Tyrant of Padua","Angelo, Tyran fra Padua",1907,,
tt0000577,2,nm0526168,actor,,,Gustav Lund,,,,,short,"Angelo, Tyrant of Padua","Angelo, Tyran fra Padua",1907,,
tt0000578,1,nm0878035,actor,,"[""The Hobo""]",Ben Turpin,1869,1940,7.4,28,short,"An Awful Skate; or, the Hobo on Rollers","An Awful Skate; or, The Hobo on Rollers",1907,,
tt0000579,1,nm0001908,actor,,,Gilbert M. 'Broncho Billy' Anderson,1880,1971,,,short,The Bandit Makes Good,The Bandit Makes Good,1908,,
tt0000581,1,nm0092290,actor,,,Curt Bois,1901,1991,,,short,Bauernhaus und Grafenschloß,Bauernhaus und Grafenschloß,1907,,
tt0000582,1,nm0310155,actress,,,Gene Gauntier,1885,1966,4.7,740,short,Ben Hur,Ben Hur,1907,,15
tt0000582,2,nm0604384,actor,,,Harry T. Morey,1873,1936,4.7,740,short,Ben Hur,Ben Hur,1907,,15
tt0000582,3,nm0366586,actor,,"[""Messala""]",William S. Hart,1864,1946,4.7,740,short,Ben Hur,Ben Hur,1907,,15
tt0000582,4,nm0745457,actor,,"[""Ben Hur""]",Herman Rottger,1881,1917,4.7,740,short,Ben Hur,Ben Hur,1907,,15
tt0000583,10,nm0676941,actor,,"[""Gustave""]",Robert Storm Petersen,1882,1949,5.2,52,short,The Lady with the Camellias,Kameliadamen,1907,,14
tt0000583,1,nm0022607,actor,,,Carl Alstrup,1877,1942,5.2,52,short,The Lady with the Camellias,Kameliadamen,1907,,14
tt0000583,2,nm0022608,actress,,"[""Marguerite Gauthier, 'Kameliadamen'""]",Oda Alstrup,1888,1964,5.2,52,short,The Lady with the Camellias,Kameliadamen,1907,,14
tt0000583,3,nm0488932,actor,,"[""Armand Duval""]",Viggo Larsen,1880,1957,5.2,52,short,The Lady with the Camellias,Kameliadamen,1907,,14
tt0000583,4,nm0526168,actor,,"[""Armand Duvals fader""]",Gustav Lund,,,5.2,52,short,The Lady with the Camellias,Kameliadamen,1907,,14
